"roomchallenge_desc_3001_1104|roomchallenge_desc_3020_1104|roomchallenge_windesc_3001_1104|roomchallenge_windesc_3020_1104","1104","1104"
"roomchallenge_desc_3001_1105|roomchallenge_desc_3020_1105|roomchallenge_windesc_3001_1105|roomchallenge_windesc_3020_1105","1105","1105"
"roomchallenge_losedesc_3001_1105|roomchallenge_losedesc_3020_1105|roomchallenge_details_3001_1105|roomchallenge_details_3020_1105","60% of the DMG an enemy takes will take effect in the next 6s instead of immediately. The enemy will be exempted from remaining DMG that hasn't taken effect, once it deals DMG to a player.","60% des Schadens, den ein Gegner erleidet, erleidet er erst in 6s. Fügt er bis dahin einem Spieler Schaden zu, wird der ausstehende Schaden aufgehoben."
"roomchallenge_desc_3001_1106|roomchallenge_desc_3020_1106|roomchallenge_details_3001_1106|roomchallenge_details_3020_1106","Weapons won't trigger $text in this area. The limited effect will be changed upon using Dash.","Waffen lösen $text in diesem Bereich nicht aus. Die begrenzte Wirkung wird durch die Verwendung von Sprint geändert."
"roomchallenge_desc_3001_1107|roomchallenge_desc_3001_1108|roomchallenge_desc_3001_1109|roomchallenge_windesc_3001_1107|roomchallenge_windesc_3001_1108|roomchallenge_windesc_3001_1109|roomchallenge_losedesc_3001_1107|roomchallenge_losedesc_3001_1108|roomchallenge_losedesc_3001_1109|roomchallenge_details_3001_1107|roomchallenge_details_3001_1108|roomchallenge_details_3001_1109","Use <color=#C34BDF>Freezing Timer</color> to find out the real Dragon Qian and defeat it.","Verwende den <color=#C34BDF>Einfrieren-Timer</color>, um den echten Drache Qian zu finden und zu besiegen."
"roomchallenge_desc_3001_1112|roomchallenge_desc_3001_1131|roomchallenge_desc_3001_1135|roomchallenge_windesc_3001_1112|roomchallenge_windesc_3001_1122|roomchallenge_windesc_3001_1131|roomchallenge_windesc_3001_1135","1112","1112"
"roomchallenge_desc_3001_1113|roomchallenge_desc_3001_1132|roomchallenge_desc_3001_1136|roomchallenge_windesc_3001_1113|roomchallenge_windesc_3001_1132|roomchallenge_windesc_3001_1136","1113","1113"
"roomchallenge_desc_3001_1114|roomchallenge_desc_3001_1133|roomchallenge_desc_3001_1137|roomchallenge_windesc_3001_1114|roomchallenge_windesc_3001_1133|roomchallenge_windesc_3001_1137","1114","1114"
"roomchallenge_desc_3001_1115|roomchallenge_desc_3001_1134|roomchallenge_desc_3001_1138|roomchallenge_windesc_3001_1115|roomchallenge_windesc_3001_1134|roomchallenge_windesc_3001_1138","1115","1115"
"roomchallenge_desc_3001_1116|roomchallenge_windesc_3001_1116","1116","1116"
"roomchallenge_desc_3001_1117|roomchallenge_windesc_3001_1117","1117","1117"
"roomchallenge_desc_3001_1118|roomchallenge_windesc_3001_1118","1118","1118"
"roomchallenge_desc_3001_1119|roomchallenge_windesc_3001_1119","1119","1119"
"roomchallenge_losedesc_3001_1119|roomchallenge_details_3001_1119","+200% Rescue Time, +100% Down Time.","+200% Wiederbelebungszeit, +100% Zeit am Boden."
"roomchallenge_desc_3001_1120|roomchallenge_windesc_3001_1120","1120","1120"
"roomchallenge_desc_3001_1121|roomchallenge_windesc_3001_1121","1121","1121"
"roomchallenge_losedesc_3001_1121|roomchallenge_details_3001_1121","-25% Total DMG, +1s remaining Cooldown for each hit taken during Main Skill cooldown.","Während der Abklingzeit der Hauptfertigkeit wird der endgültige Schaden um 25% reduziert, bei jeder erlittenen Schadensquelle wird die verbleibende Abklingzeit um 1 Sekunde erhöht."
"roomchallenge_desc_3001_1123|roomchallenge_windesc_3001_1123","1123","1123"
"roomchallenge_desc_3001_1124|roomchallenge_windesc_3001_1124","1124","1124"
"roomchallenge_desc_3001_1125|roomchallenge_windesc_3001_1125","1125","1125"
"roomchallenge_losedesc_3001_1125|roomchallenge_details_3001_1125","After monsters are injured, 80% of DMG taken to HP will be recovered over 4s","Nachdem Gegner Schaden erlitten haben, regenerieren sie 80% der verlorenen HP inerhalb der nächsten 4s."
"roomchallenge_desc_3001_1126|roomchallenge_windesc_3001_1126","1126","1126"
"roomchallenge_desc_3001_1127|roomchallenge_windesc_3001_1127","1127","1127"
"roomchallenge_desc_3001_1128|roomchallenge_windesc_3001_1128","1128","1128"
"roomchallenge_losedesc_3001_1128|roomchallenge_details_3001_1128","+20% DMG to enemies within 16m, and only deal 1 DMG to enemies beyond 16m.","+20% Schaden gegenüber Gegnern im Umkreis von 16m, weiter entfernte Gegner erleiden nur 1 Schaden pro Treffer."
"roomchallenge_desc_3001_1129|roomchallenge_windesc_3001_1129","1129","1129"
"roomchallenge_losedesc_3001_1129|roomchallenge_details_3001_1129","Enemies will be dealt True DMG of 50% Total HP by a Hit on weaknesses with <color=yellow>Foundry</color>. -90% DMG dealt with any other weapon.","Wenn ein Gegner mit der<color=yellow>Gießerei</color> an einer Schwachstelle getroffen wird, verursacht dies Direktschaden in Höhe von 50% der Gesamtlebenspunkte. Schaden, der nicht von der Gießerei verursacht wird, wird um 90% reduziert!"
"roomchallenge_desc_3001_1130|roomchallenge_windesc_3001_1130","1130","1130"
"roomchallenge_desc_3001_1140|roomchallenge_windesc_3001_1140","1140","1140"
"roomchallenge_desc_3001_1141|roomchallenge_windesc_3001_1141","1141","1141"
"roomchallenge_desc_3001_1142|roomchallenge_windesc_3001_1142","1142","1142"
"roomchallenge_desc_3001_1143|roomchallenge_windesc_3001_1143","1143","1143"
"roomchallenge_desc_3001_1145|roomchallenge_windesc_3001_1145","1145","1145"
"roomchallenge_desc_3001_1146|roomchallenge_windesc_3001_1146","1146","1146"
"roomchallenge_desc_3001_1147|roomchallenge_windesc_3001_1147","1147","1147"
"roomchallenge_desc_3001_1148|roomchallenge_windesc_3001_1148","1148","1148"
"roomchallenge_desc_3001_1149|roomchallenge_windesc_3001_1149","1149","1149"
"roomchallenge_desc_3001_1150|roomchallenge_windesc_3001_1150","1150","1150"
"roomchallenge_desc_3001_1151|roomchallenge_windesc_3001_1151|roomchallenge_windesc_3001_1157|roomchallenge_windesc_3001_1158","1151","1151"
"roomchallenge_desc_3001_1152|roomchallenge_windesc_3001_1152","1152","1152"
"roomchallenge_desc_3001_1153|roomchallenge_windesc_3001_1153","1153","1153"
"roomchallenge_desc_3001_1154|roomchallenge_windesc_3001_1154","1154","1154"
"roomchallenge_desc_3001_1155|roomchallenge_windesc_3001_1155","1155","1155"
"roomchallenge_desc_3001_1156|roomchallenge_windesc_3001_1156","1156","1156"
"roomchallenge_losedesc_3020_1101|roomchallenge_details_3020_1101","+50% DMG to enemies within 12m, and only deal 1 DMG to enemies beyond 12m.","+50% Schaden gegenüber Gegnern im Umkreis von 12m, Gegner außerhalb von 12m erleiden nur 1 Schadenspunkt."
"s6diceability_desc_51331_2","While airborne, +2m Explosion Range, +50% Ballistic Speed","Während du in der Luft bist, steigt die Explosionsreichweite um 2 Meter, die Ballistische Geschwindigkeit um 50%"
"s6diceability_desc_51331_3","While airborne, +3m Explosion Range, +50% Ballistic Speed, hold Jump to slow fall","Während du in der Luft bist, steigt die Explosionsreichweite um 3 Meter, die Ballistische Geschwindigkeit um 50%, und durch langes Drücken der Springen-Taste verzögerst du den Fall"
"s6diceability_desc_51331_4","While airborne, +4m Explosion Range, +50% Ballistic Speed, hold Jump to slow fall","Wenn du in der Luft bist, erhöht sich die Explosionsreichweite um 4 Meter, die Ballistische Geschwindigkeit um 50%, und durch langes Drücken der Springen-Taste kannst du langsamer fallen"
"s6diceability_desc_51331_5","While airborne, +5m Explosion Range, +100% Ballistic Speed, +30% Jump height, hold Jump to slow fall","Wenn du in der Luft bist, erhöht sich die Explosionsreichweite um 5 Meter, die Ballistische Geschwindigkeit um 100%, die Springen-Höhe um 30%, und durch langes Drücken der Springen-Taste kannst du langsamer fallen"
"s6diceability_name_51336","Bounce Dice","Abprall-Würfel"
"s6diceability_desc_51336_1|s6diceability_desc_51383_1","+1 Dice fired forward per 15m moved, deals (600+AscensionLevel*100) skill DMG, up to 2 additional bounces","Alle 15 Meter, die du dich bewegst, schießt du einen Würfel nach vorne, der dem Gegner (600+WissensknotenStufe*100) Fertigkeitsschaden zufügt, maximal 2 zusätzliche Abpraller"
"s6diceability_desc_51336_4","+1 Dice fired forward per 15m moved, deals (1500+AscensionLevel*400) skill DMG, up to 5 additional bounces; gain 5% Move Speed for 3s per hit enemy","Alle 15 Meter Bewegung schießt du einen Würfel nach vorne, der dem Gegner (1500+WissensknotenStufe*400) Fertigkeitsschaden zufügt, kann bis zu 5-mal abprallen und du bekommst 5% der Bewegungsgeschwindigkeit des getroffenen Gegners für 3 Sekunden"
"s6diceability_desc_51336_5","+1 Dice fired forward per 15m moved, deals (1800+AscensionLevel*500) skill DMG, up to 5 additional bounces; gain 5% Move Speed for 5s per hit enemy","Alle 15 Meter Bewegung schießt du einen Würfel nach vorne, der dem Gegner (1800+WissensknotenStufe*500) Fertigkeitsschaden zufügt, kann bis zu 5-mal abprallen und du bekommst 5% der Bewegungsgeschwindigkeit des getroffenen Gegners für 5 Sekunden"
"s6diceability_desc_51338_1|s6diceability_desc_51384_1","After Dash, fire 3 homing shots at the nearest enemy within 25m, each hit deals (200+AscensionLevel*75) Corrosion DMG","Nach einem Sprint feuerst du drei zielsuchende Projektile auf den nächsten Gegner innerhalb von 25 Metern ab, die bei Treffer (200+WissensknotenStufe*75) Korrosionsschaden verursachen"
"s6diceability_desc_51340_1","[Auto] Every 5s, call down Thunder on 2 enemies within 12m, causing 1.5s imprison and (100 + AscensionLevel * 50) Lightning DMG","[Automatisch]Alle 5 Sekunden trifft ein Blitzschlag 2 Gegner im Umkreis von 12 Metern, betäubt sie für 1,5 Sekunden und verursacht leichten Blitzschaden (100+WissensknotenStufe*50)"
"s6diceability_desc_51340_2","[Auto] Every 5s, +1.5s imprison and (150+AscensionLevel*75) Lightning DMG to 3 enemies within 12m via Thunder","[Automatisch]Alle 5 Sekunden trifft ein Blitzschlag 3 Gegner im Umkreis von 12 Metern, betäubt sie für 1,5 Sekunden und verursacht leichten Blitzschaden (150+WissensknotenStufe*75)"
"s6diceability_desc_51340_3","[Auto] Every 5s, +1.5s imprison and (200+AscensionLevel*100) Lightning DMG to 3 enemies within 12m via Thunder. If target is affected by a Others control effect while controlled, remove it and instantly deal (600+AscensionLevel*200) Lightning DMG","[Automatisch]Alle 5 Sekunden trifft ein Blitzschlag 3 Gegner im Umkreis von 12 Metern, betäubt sie für 1,5 Sekunden und verursacht leichten Blitzschaden (200+WissensknotenStufe*100) Erhält ein Gegner während der Kontrolle einen weiteren Anderes Kontrolleffekt, wird dieser entfernt; zusätzlich erleidet er sofort (600+WissensknotenStufe*200) Blitzschaden"
"s6diceability_desc_51340_4","[Auto] Every 5s, +1.5s imprison and (300+AscensionLevel*150) Lightning DMG to 3 enemies within 12m via Thunder. If target is affected by a Others control effect while controlled, remove it and instantly deal (900+AscensionLevel*300) Lightning DMG","[Automatisch]Alle 5 Sekunden trifft ein Blitzschlag 3 Gegner im Umkreis von 12 Metern, betäubt sie für 1,5 Sekunden und verursacht leichten Blitzschaden (300+WissensknotenStufe*150) Erhält ein Gegner während der Kontrolle einen weiteren Anderes Kontrolleffekt, wird dieser entfernt; zusätzlich erleidet er sofort (900+WissensknotenStufe*300) Blitzschaden"
"s6diceability_desc_51340_5","[Auto] Every 3s, +1.5s imprison and (600+AscensionLevel*300) Lightning DMG to all enemies within 16m via Thunder. If target is affected by a Others control effect while controlled, remove it and instantly deal (1800+AscensionLevel*600) Lightning DMG","[Automatisch]Alle 3 Sekunden trifft ein Blitzschlag alle Gegner im Umkreis von 16 Metern, betäubt sie für 1,5 Sekunden und verursacht leichten Blitzschaden (600+WissensknotenStufe*300) Erhält ein Gegner während der Kontrolle einen weiteren Anderes Kontrolleffekt, wird dieser entfernt; zusätzlich erleidet er sofort (1800+WissensknotenStufe*600) Blitzschaden"
"s6diceability_desc_51363_2","[Auto] Every 5s, 2 Fortune Meteor drop, each dealing (100+SelectDice total*10) Fire DMG 2 times","[Automatisch]Alle 5 Sekunden fallen 2 GlücksmeterorMeteor herab und verursachen bei Gegnern 2-mal (100+AuswählenWürfel Gesamtpunktzahl*10) Feuerschaden"
"s6diceability_desc_51363_3","[Auto] Every 5s, 2 Fortune Meteor drop, each dealing (200+SelectDice total*15) Fire DMG 2 times If Select Dice total >45, gain 1 stack per 10 kills/assists (max 10 stacks) Each stack: +1 Dice total for Fortune Meteor damage","[Automatisch]Alle 5 Sekunden fallen 2 GlücksmeterorMeteor und fügen Gegnern 2-mal (200+AuswählenWürfel Gesamtpunktzahl*15) Feuerschaden zu. Liegt die Gesamtpunktzahl von AuswählenWürfel über 45, bekommst du für je 10 besiegte oder unterstützte Gegner einen Stapel (maximal 10). Jeder Stapel erhöht bei der Schadensberechnung von GlücksmeterorMeteor die Würfel-Gesamtpunktzahl um 1"
"s6diceability_desc_51363_4","[Auto] Every 3s, 3 Fortune Meteor drop, each dealing (200+SelectDice total*20) Fire DMG 3 times If Select Dice total >45, gain 1 stack per 10 kills/assists (max 25 stacks) Each stack: +1 Dice total for Fortune Meteor damage","[Automatisch]Alle 3 Sekunden fallen 3 GlücksmeterorMeteor herab, die Gegner jeweils 3-mal (200+AuswählenWürfel Gesamtpunktzahl*20) Feuerschaden zufügen. Liegt die Gesamtpunktzahl von Auswählen Würfel über 45, erhältst du für je 10 besiegte oder beim Besiegen unterstützte Gegner einen Statusstapel (maximal 25). Jeder Stapel erhöht die GlücksmeterorMeteor-Schadensberechnung um +1 zur Würfel Gesamtpunktzahl"
"s6diceability_desc_51363_5","[Auto] Every 3 sec, drop 4 Fortune Meteor, each dealing (400+SelectDice total*25) Fire DMG to enemies, 4 hits per drop. If Select Dice total >45, gain 1 stack per 10 enemies defeated or assisted (max 25 stacks). Each stack: +1 to Dice total for Fortune Meteor damage calc","[Automatisch]Alle 3 Sekunden fallen 4 GlücksmeterorMeteor vom Himmel und treffen Gegner 4-mal mit (400+AuswählenWürfelGesamtpunktzahl*25) Feuerschaden.Liegt die AuswählenWürfelGesamtpunktzahl über 45, bekommst du für je 10 besiegte oder beim Besiegen unterstützte Gegner einen Status (maximal 25 Stapel).Jeder Stapel erhöht beim Schaden von GlücksmeterorMeteor die WürfelGesamtpunktzahl um 1"
"s6diceability_desc_51383_4","+1 Dice fired forward per 15m moved, deals (1500+AscensionLevel*400) Dice DMG, up to 5 additional bounces; gain 5% Move Speed for 3s per hit enemy","Alle 15 Meter Bewegung schießt du einen Würfel nach vorne, der dem Gegner (1500+WissensknotenStufe*400) Würfel-Schaden zufügt, kann bis zu 5-mal abprallen und du bekommst 5% der Bewegungsgeschwindigkeit des getroffenen Gegners für 3 Sekunden"
"s6diceability_desc_51383_5","+1 Dice fired forward per 10m moved, deals (1800+AscensionLevel*500) Dice DMG, up to 5 additional bounces; gain 5% Move Speed for 5s per hit enemy","Alle 10 Meter Bewegung schießt du einen Würfel nach vorne, der dem Gegner (1800+WissensknotenStufe*500) Würfel-Schaden zufügt, kann bis zu 5-mal abprallen und du bekommst 5% der Bewegungsgeschwindigkeit des getroffenen Gegners für 5 Sekunden"
"s6diceability_desc_51385_1","[Auto] Every 5s, drops Thunder on 2 enemies within 12m, inflicts imprison for 1.5s and deals minor (100+Ascension Level×50) skill DMG","[Automatisch] Alle 5 Sekunden trifft ein Blitzschlag 2 Gegner im Umkreis von 12 Metern, hält sie 1,5 Sekunden fest und verursacht (100+WissensknotenStufe×50) geringen Fertigkeitsschaden"
"s6diceability_desc_51385_2","[Auto] Every 5s, drops Thunder on 3 enemies within 12m, inflicts imprison for 1.5s and deals minor (150+Ascension Level×75) skill DMG","[Automatisch] Alle 5 Sekunden trifft ein Blitzschlag 3 Gegner im Umkreis von 12 Metern, hält sie 1,5 Sekunden fest und verursacht (150+WissensknotenStufe×75) geringen Fertigkeitsschaden"
"s6diceability_desc_51385_3","[Auto] Every 5s, drops Thunder on 3 enemies within 12m, inflicts imprison for 1.5s and deals minor (200+AscensionLevel×100) skill DMG. If the enemy is affected by Others control effects during this time, remove the control effects and deal (600+Ascension Level×200) skill damage instantly","[Automatisch] Alle 5 Sekunden schlägt ein Blitzschlag auf 3 Gegner im Umkreis von 12 Metern ein, hält sie 1,5 Sekunden fest und verursacht (200+WissensknotenStufe×100) geringen Fertigkeitsschaden. Erleidet ein Gegner währenddessen einen weiteren Anderes-Kontrolleffekt, wird dieser entfernt und sofort (600+WissensknotenStufe×200) Fertigkeitsschaden zugefügt"
"s6diceability_desc_51385_4","[Auto] Every 5s, drops Thunder on 3 enemies within 12m, inflicts imprison for 1.5s and deals minor (300+Ascension Level×100) skill DMG. If the enemy is affected by Others control effects during this time, remove the control effects and deal (900+Ascension Level×300) skill damage instantly","[Automatisch] Alle 5 Sekunden schlägt ein Blitzschlag auf 3 Gegner im Umkreis von 12 Metern ein, hält sie 1,5 Sekunden fest und verursacht (300+WissensknotenStufe×150) geringen Fertigkeitsschaden. Erleidet ein Gegner währenddessen einen weiteren Anderes-Kontrolleffekt, wird dieser entfernt und sofort (900+WissensknotenStufe×300) Fertigkeitsschaden zugefügt"
"s6diceability_desc_51385_5","[Auto] Every 3s, drops Thunder on all enemies within 16m, inflicts imprison for 1.5s and deals minor (600+Ascension Level×300) skill DMG. If the enemy is affected by Others control effects during this time, remove the control effects and deal (1800+Ascension Level×600) skill damage instantly","[Automatisch] löst alle 3 Sekunden einen Blitzschlag auf alle Gegner im Umkreis von 16 Metern aus, der sie 1,5 Sekunden lang bannt und (600+WissensknotenStufe×300) Fertigkeitsschaden verursacht. Erleidet ein Gegner während der Kontrolle einen weiteren Anderes Kontrolleffekt, wird dieser entfernt und sofort (1800+WissensknotenStufe×600) Fertigkeitsschaden verursacht"
"s6diceability_desc_51386_2","Every 5s, 2 Fortune Meteor drop, each dealing (200+SelectDice total*25) Fire DMG 2 times","Alle 5 Sekunden fallen 2 GlücksmeterorMeteor herab und verursachen bei Gegnern 2-mal (200+AuswählenWürfel Gesamtpunktzahl*25) Feuerschaden"
"s6diceability_desc_51386_3","Every 5s, 2 Fortune Meteor drop, each dealing (500+SelectDice total*25) Fire DMG 2 times If Select Dice total >45, gain 1 stack per 10 kills/assists (max 10 stacks) Each stack: +1 Dice total for Fortune Meteor damage","Alle 5 Sekunden fallen 2 GlücksmeterorMeteor und fügen Gegnern 2-mal (500+AuswählenWürfel Gesamtpunktzahl*25) Feuerschaden zu. Liegt die Gesamtpunktzahl von AuswählenWürfel über 45, bekommst du für je 10 besiegte oder unterstützte Gegner einen Stapel (maximal 10). Jeder Stapel erhöht bei der Schadensberechnung von GlücksmeterorMeteor die Würfel-Gesamtpunktzahl um 1"
"s6diceability_desc_51386_4","Every 3s, 3 Fortune Meteor drop, each dealing (800+SelectDice total*50) Fire DMG 3 times If Select Dice total >45, gain 1 stack per 10 kills/assists (max 25 stacks) Each stack: +1 Dice total for Fortune Meteor damage","Alle 3 Sekunden fallen 3 GlücksmeterorMeteor herab, die Gegner jeweils 3-mal (800+AuswählenWürfel Gesamtpunktzahl*50) Feuerschaden zufügen. Liegt die Gesamtpunktzahl von Auswählen Würfel über 45, erhältst du für je 10 besiegte oder beim Besiegen unterstützte Gegner einen Statusstapel (maximal 25). Jeder Stapel erhöht die GlücksmeterorMeteor-Schadensberechnung um +1 zur Würfel Gesamtpunktzahl"
"s6diceability_desc_51386_5","Every 3 sec, drop 4 Fortune Meteor, each dealing (500+SelectDice total*75) Fire DMG to enemies, 4 hits per drop. If Select Dice total >75, gain 1 stack per 10 enemies defeated or assisted (max 10 stacks). Each stack: +1 to Dice total for Fortune Meteor damage calc","Alle 3 Sekunden fallen 4 GlücksmeterorMeteor vom Himmel und treffen Gegner 4-mal mit (500+AuswählenWürfelGesamtpunktzahl*75) Feuerschaden.Liegt die AuswählenWürfelGesamtpunktzahl über 75, bekommst du für je 10 besiegte oder beim Besiegen unterstützte Gegner einen Status (maximal 10 Stapel).Jeder Stapel erhöht beim Schaden von GlücksmeterorMeteor die WürfelGesamtpunktzahl um 1"
"seasonsuit_name_15115|seasonsuit_name_15160|state_name_33390|state_name_33391|state_desc_33391_1","Teleport Rescue","Fernrettung."
"seasonsuit_name_15136|seasonsuit_name_15157|wandcomp_name_2005|state_name_33540|seasonsuit_name_15155","Weapon Boost","Waffen-Boost"
"seasontalent_desc_1031","Fortune Merchant appears more often; all Fortune Merchant sell random rolled Dice","Glückshändler erscheinen häufiger und verkaufen zufällig geworfene Würfel"
"seasontalent_desc_1032","Double Fortune Gem Obtain after clearing Season room challenge and defeating Boss","Nach dem Abschließen der Saison-Raumherausforderung und dem Besiegen des Boss wird die erhaltene Glücksjuwelen verdoppelt"
"seasontalent_desc_1033","Unlock Fortune Card [Fuse], [Data Blackhole], [Recycle Enhance]","FreischaltenGlücksrelikt[Synthese][Zahlenloch][Verbessern-Zerlegung]"
"seasontalent_desc_1035","UnlockSpiritual Blessing[Lucky Number][Loaded Dice], UnlockFortune Card[Third Count][Convert]","FreischaltenGeistersegen[Würfelglück][Würfelglück+],FreischaltenGlücksrelikt[Dreierzählung][Umwandlung]"
"seasontalent_desc_1036","Unlock Fortune Card[Split][Refine], Fortune Merchant item prices reduced","Freischalten Glücksrelikt[Teilung][Verarbeitung], die Preise beim Glückshändler sinken"
"seasontalent_desc_1037","UnlockSpiritual Blessing[Lethal Dice], UnlockFortune Card[Charge Boost][Storage Interest], Fortune Merchant will sell more types of Dice","FreischaltenGeistersegen[Glückskraft],FreischaltenGlücksrelikt[Ladeverstärkung][Speichern-Zinsen],der Glückshändler verkauft künftig mehr Arten von Würfel"
"seasontask_1_desc_1030|seasontask_2_desc_1034","Used five different heroes and completed a run with each of them.","Schließe ein Abenteuer mit fünf verschiedenen Helden ab"
"seasontask_1_desc_1032|seasontask_2_desc_1003","Revived teammates 30 times","30 mal Teamkollegen wiederbelebt"
"seasontask_2_desc_1037|seasontask_desc_4004_1028|seasontask_desc_4006_1048","Carry 2 hero-exclusive spiritual blessings in a run","Trage in einem einzigen Spiel 2 Helden-spezifische Segen bei dir"
"seasontask_3_desc_1050|seasontask_desc_4004_1040|seasontask_desc_4005_1040|seasontask_desc_4006_1040","Experience a run of past seasons","Erlebe eine Runde der vergangenen Saison"
"settinginfopc_name_105|settinginfopc_desc_105","Select Language","Sprache auswählen"
"settinginfopc_name_115|settinginfopc_desc_115","Show DMG Number","Zeige Schadensnummern an"
"settinginfopc_name_116|settinginfopc_desc_116","DMG Number Size","Schriftgröße des Schadenwerts"
"settinginfopc_name_117|settinginfopc_desc_117","DMG Number Opacity","Schrifttransparenz des Schadenwerts"
"settinginfopc_name_253|settinginfopc_desc_253|remapkey_name_533|remapkey_desc_533|wandcomp_name_1008","Primary Skill","Primäre Fähigkeit"
"settinginfopc_name_254|settinginfopc_desc_254|remapkey_name_534|remapkey_desc_534|wandcomp_name_1001","Secondary Skill","Sekundäre Fähigkeit"
"settinginfopc_name_257|settinginfopc_desc_257|wandcomp_name_1012","Reload","Nachladen"
"settinginfopc_desc_258|coursewindows_name_2006|remapkey_name_538|remapkey_desc_538|settinginfopc_name_258|s6diceability_name_51305|state_name_33806","Weapon Skill","Waffenfähigkeit"
"settinginfopc_name_285|settinginfopc_desc_285|remapkey_name_544|remapkey_desc_544|conversation_desc_1066","Team Information","Teaminformationen"
"settinginfopc_name_286|settinginfopc_desc_286","Discard the particular item","Diesen Gegenstand entfernen"
"settinginfopc_muldesc_308_1|settinginfopc_muldesc_500_2|settinginfopc_muldesc_510_2|settinginfopc_muldesc_511_2|settinginfopc_muldesc_512_2|settinginfopc_muldesc_513_2|settinginfopc_muldesc_207_1|settinginfopc_muldesc_504_2|settinginfopc_muldesc_403_1|settinginfopc_muldesc_406_1|settinginfopc_muldesc_407_1|settinginfopc_muldesc_118_1|settinginfopc_muldesc_527_2|settinginfopc_muldesc_327_1|settinginfopc_muldesc_328_1|settinginfopc_muldesc_119_1|settinginfopc_muldesc_121_1|settinginfopc_muldesc_122_1|settinginfopc_muldesc_115_1","On","Ein"
"settinginfopc_muldesc_308_2|settinginfopc_muldesc_309_1|settinginfopc_muldesc_500_1|settinginfopc_muldesc_510_1|settinginfopc_muldesc_511_1|settinginfopc_muldesc_512_1|settinginfopc_muldesc_513_1|conversation_desc_6078|settinginfopc_muldesc_207_2|settinginfopc_muldesc_504_1|settinginfopc_muldesc_403_2|settinginfopc_muldesc_406_2|settinginfopc_muldesc_407_2|settinginfopc_muldesc_118_2|settinginfopc_muldesc_527_1|settinginfopc_muldesc_327_2|settinginfopc_muldesc_328_2|settinginfopc_muldesc_119_2|commonnotify_desc_9489|settinginfopc_muldesc_121_2|settinginfopc_muldesc_122_2|settinginfopc_muldesc_115_2","Off","Aus"
"settinginfopc_name_412|settinginfopc_desc_412","Microphone Volume","Mikrofonlautstärke"
"settinginfopc_name_505|settinginfopc_name_525","Left Stick Deadzone","Totzone für linken Stick"
"settinginfopc_name_506|settinginfopc_name_526","Right Stick Deadzone","Totzone für rechten Stick"
"settinginfopc_name_510|settinginfopc_name_207|settinginfopc_desc_510","Invert Vertical View","Y-Achse invertieren"
"settinginfopc_name_511|settinginfopc_desc_511","Invert Horizontal View","X-Achse invertieren"
"settinginfopc_name_512|settinginfopc_desc_512","Invert Front & Back","Vorwärts & Rückwärts invertieren"
"settinginfopc_name_513|settinginfopc_desc_513","Invert Left & Right","Links & Rechts invertieren"
"settinginfopc_name_520|settinginfopc_desc_520","Stick Settings","Stick-Einstellungen"
"state_name_1060|state_name_1202|state_desc_1652_1","DMG immunity","Schadenimmunität"
"state_desc_1078_1|state_desc_1283_1|state_desc_1330_1|state_desc_1331_1|state_desc_1529_1|state_desc_1554_1|task_buff_1208_1|s6diceability_desc_51302_2","+50% weapon DMG","+50% Waffenschaden"
"state_desc_1129_1|clientstate_desc_1005|state_desc_1408_1|state_desc_1434_1|clientstate_desc_1003|state_desc_32718_1","Shooting won't consume ammo","Schießen verbraucht keine Munition"
"state_desc_1238_2|sublime_lvdesc_6569_5","Lucky Shot Chance +25%","+25% Glücksschusschance"
"state_desc_1281_1|state_desc_1387_1|task_buff_1209_1|state_desc_33754_1","Movement speed +30%","+30% Bewegungsgeschwindigkeit"
"state_desc_1410_1|state_desc_33069_1","+(n*30)% Skill DMG","+(n*30)% Fähigkeitenschaden"
"state_desc_1436_1|state_desc_33020_1|state_desc_1874_1|state_desc_1883_1|state_desc_1888_1|state_desc_33471_1|state_desc_33616_1|state_desc_33810_1","+(n)% Skill DMG","+(n)% Fähigkeitenschaden"
"state_desc_1482_1|state_desc_1483_1|state_desc_32954_1","+(n*30)% DMG","+(n*30)% Schaden"
"state_desc_1492_1|state_desc_1716_1","+(n*15) Max HP/Shield/Armor","+(n*15) max. HP/Schild/Rüstung"
"state_name_1506|state_desc_1506_1","Fake Death Cooling","Scheintot klingt ab"
"state_desc_1532_1|state_desc_1557_1|state_desc_1616_1|state_desc_1617_1|state_desc_33229_1|state_desc_33863_1","+(n)% DMG","+(n)% Schaden"
"state_name_1616|state_name_1617","Extravagant Consumption (Spiritual Assault)","Extravaganter Verbrauch (Spiritueller Angriff)"
"state_desc_1643_1|rareitem_desc_7006","+100% Movement Speed for all players for 20s. Nearby normal enemies will be defeated instantly for the duration.","Alle Spieler erhalten +100% Bewegungsgeschwindigkeit für 20s. Normale Gegner in der Nähe werden während dieser Zeit sofort besiegt."
"state_desc_1645_1|rareitem_desc_7009","+100% Weapon DMG and no ammo consumption for all players for 20s.","Alle Spieler erhalten +100% Waffenschaden und kein Munitionsverbrauch für 20s."
"state_desc_1648_1|rareitem_desc_7010","Increase DMG dealt to enemies affected by Elemental Effects for 20s. For every Elemental Effect, +50% DMG dealt.","Der Schaden gegenüber Gegnern, die von Elementareffekten betroffen sind erhöht sich 20s lang. Für jeden Elementareffekt werden +50% Schaden zugefügt."
